Date,Time,Category,Item,Qty,Product Sales,Discounts,Net Sales,Itemization Type
30/09/2024,13:07:18,None,Rabbit on Duck,1,$45.00,-$45.00,$0.00,Physical Good
30/09/2024,13:04:51,None,Bowtie Cat - Hugging,1,$38.61,-$25.00,$13.61,Physical Good
30/09/2024,13:03:59,None,Beaver - B,1,$26.82,-$25.00,$1.82,Physical Good
30/09/2024,12:46:26,Sanrio,Mel,1,$36.31,$0.00,$36.31,Physical Good
30/09/2024,12:42:11,Sanrio,Purin,1,$40.84,$0.00,$40.84,Physical Good
30/09/2024,12:32:55,Couple,Couple – Avo Duck,1,$49.92,$0.00,$49.92,Physical Good
30/09/2024,12:29:56,Pokemon Characters,Pok - Blas Turtle,1,$45.38,$0.00,$45.38,Physical Good
30/09/2024,12:29:44,None,Ducky Star,1,$40.84,$0.00,$40.84,Physical Good
30/09/2024,12:22:00,Sanrio,Cina - Bowtied,1,$45.00,-$45.00,$0.00,Physical Good
30/09/2024,12:22:00,None,Teddy with Tote,1,$40.00,-$40.00,$0.00,Physical Good
30/09/2024,12:22:00,Pokemon Characters,Pok - Pi on Saturn,1,$45.00,-$45.00,$0.00,Physical Good
30/09/2024,12:22:00,Sanrio,Cina - Princess,1,$45.00,-$45.00,$0.00,Physical Good
30/09/2024,12:13:03,None,SP - Rabbit Trainer,1,$45.38,$0.00,$45.38,Physical Good
30/09/2024,12:02:00,Sanrio,Cina - Bowtied,1,$43.16,-$25.00,$18.16,Physical Good
30/09/2024,12:02:00,None,Monster small,1,$43.15,-$25.00,$18.15,Physical Good
30/09/2024,11:56:42,None,Bubu lala,1,$45.38,$0.00,$45.38,Physical Good
30/09/2024,11:41:36,Pokemon Characters,Pok - Blas Turtle,1,$45.38,$0.00,$45.38,Physical Good
30/09/2024,11:41:36,None,Piggy - Watermelon,1,$40.85,$0.00,$40.85,Physical Good
30/09/2024,11:40:40,None,Peach Baby,1,$31.82,$0.00,$31.82,Physical Good
30/09/2024,11:39:02,None,Dino - Baby,1,$36.36,$0.00,$36.36,Physical Good
30/09/2024,11:09:47,None,Bear Holder - B,1,$64.81,-$62.90,$1.91,Physical Good
30/09/2024,11:09:47,None,Dino - Disco,1,$44.87,-$43.55,$1.32,Physical Good
30/09/2024,11:09:47,None,Rabbit - Goggles,1,$44.86,-$43.55,$1.31,Physical Good
30/09/2024,11:04:39,None,Capybara - Chicken Hat,2,$90.77,$0.00,$90.77,Physical Good
30/09/2024,11:04:39,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,Physical Good
29/09/2024,22:31:58,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,22:31:58,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,22:17:02,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,22:17:02,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,20:40:48,None,Lotso holder,1,$50.65,-$7.86,$42.79,Physical Good
29/09/2024,20:40:48,None,Astro Bear,1,$46.04,-$7.14,$38.90,Physical Good
29/09/2024,20:40:48,None,Peach Baby,1,$32.23,-$5.00,$27.23,Physical Good
29/09/2024,20:05:23,None,SP - Rabbit Trainer,1,$45.38,$0.00,$45.38,Physical Good
29/09/2024,20:04:45,None,Teddy with Tote,1,$36.31,$0.00,$36.31,Physical Good
29/09/2024,20:02:57,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,20:02:57,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,20:00:12,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,20:00:12,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,19:39:31,Beverages,Drink - COKE ZERO,1,$3.00,-$3.00,$0.00,Physical Good
29/09/2024,19:37:34,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,19:37:34,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,19:16:56,Beverages,Drink - Banana Milk,1,$3.75,-$3.75,$0.00,Physical Good
29/09/2024,19:16:56,Beverages,Drink - Milkis,1,$3.00,-$3.00,$0.00,Physical Good
29/09/2024,18:44:20,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,18:44:03,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
29/09/2024,18:07:18,Beverages,Drink - Red Bull,1,$4.54,$0.00,$4.54,Physical Good
29/09/2024,17:25:27,None,Hello kitkat,1,$45.38,$0.00,$45.38,Physical Good
29/09/2024,17:25:27,Raws/Kaws,Raws - Furry,1,$45.38,$0.00,$45.38,Physical Good
29/09/2024,17:24:28,Sanrio,Kuro -  King,1,$40.84,$0.00,$40.84,Physical Good
29/09/2024,17:24:28,None,Teddy with Tote,1,$36.31,$0.00,$36.31,Physical Good
29/09/2024,17:16:17,Couple,Couple - Lucky Cat,1,$49.92,$0.00,$49.92,Physical Good
29/09/2024,17:16:17,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,16:48:41,None,Piggy – Bottle,1,$36.31,$0.00,$36.31,Physical Good
29/09/2024,16:48:15,None,Custom Amount,1,$45.38,$0.00,$45.38,
29/09/2024,16:22:43,Beverages,Drink - COKE,1,$2.72,$0.00,$2.72,Physical Good
29/09/2024,16:13:49,None,Lion Baby,1,$31.77,$0.00,$31.77,Physical Good
29/09/2024,16:13:49,None,Dor - Captain US,1,$36.30,$0.00,$36.30,Physical Good
29/09/2024,16:13:49,Sanrio,Cina - Queen,1,$40.84,$0.00,$40.84,Physical Good
29/09/2024,16:13:49,Sanrio,Cina - Princess,1,$40.85,$0.00,$40.85,Physical Good
29/09/2024,16:10:27,None,Larva,1,$31.77,$0.00,$31.77,Physical Good
29/09/2024,16:09:35,None,Peach Baby,1,$31.82,$0.00,$31.82,Physical Good
29/09/2024,15:59:28,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,15:59:28,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,15:56:57,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,15:39:11,Beverages,Drink - Yellow Red Bull,1,$4.77,-$2.50,$2.27,Physical Good
29/09/2024,15:30:05,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/09/2024,15:18:07,Couple,Couple - Ducky,1,$50.00,$0.00,$50.00,Physical Good
29/09/2024,15:16:21,None,Capybara - Chicken Hat,1,$45.45,$0.00,$45.45,Physical Good
29/09/2024,15:16:21,Sanrio,Cina - Princess,1,$40.91,$0.00,$40.91,Physical Good
29/09/2024,14:15:19,None,Piggy - Lucky,1,$27.23,$0.00,$27.23,Physical Good
29/09/2024,14:15:19,None,Hello kitkat,1,$45.38,$0.00,$45.38,Physical Good
29/09/2024,14:14:11,None,SP - Rabbit Trainer,1,$45.38,$0.00,$45.38,Physical Good
29/09/2024,14:14:11,Sanrio,Kuro - Eclipse,1,$40.85,$0.00,$40.85,Physical Good
29/09/2024,13:50:24,None,Rabbit on Duck,1,$40.84,$0.00,$40.84,Physical Good
29/09/2024,13:40:23,Pokemon Characters,Pok - Blas Turtle,1,$45.38,$0.00,$45.38,Physical Good
29/09/2024,13:40:23,Sanrio,Kuro - Evil,1,$45.38,$0.00,$45.38,Physical Good
29/09/2024,13:40:23,None,Teddy with Tote,1,$36.31,$0.00,$36.31,Physical Good
29/09/2024,13:18:15,Couple,Couple - Ducky,1,$53.55,-$39.29,$14.26,Physical Good
29/09/2024,13:18:15,None,Custom Amount,1,$43.81,-$32.14,$11.67,
29/09/2024,13:18:15,None,Dor - Captain US,1,$38.95,-$28.57,$10.38,Physical Good
29/09/2024,13:09:45,None,Capybara - Turtle Hat,1,$50.00,-$50.00,$0.00,Physical Good
29/09/2024,13:09:45,None,Piggy - Lucky,1,$30.00,-$30.00,$0.00,Physical Good
29/09/2024,13:00:29,None,Hello kitkat,1,$45.38,$0.00,$45.38,Physical Good
29/09/2024,13:00:29,None,Lion Baby,1,$31.77,$0.00,$31.77,Physical Good
29/09/2024,13:00:29,Sanrio,Mel,1,$36.30,$0.00,$36.30,Physical Good
29/09/2024,11:45:58,Sanrio,Pompom,1,$45.00,-$45.00,$0.00,Physical Good
29/09/2024,11:45:58,Raws/Kaws,Raws - Furry,1,$50.00,-$50.00,$0.00,Physical Good
28/09/2024,23:23:47,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,23:23:47,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,23:05:01,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,23:03:40,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,22:55:16,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,22:45:59,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,22:45:59,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,22:45:59,None,Gloss Varnish,1,$4.53,$0.00,$4.53,Service
28/09/2024,22:14:46,Beverages,Drink - Yellow Red Bull,1,$5.00,-$5.00,$0.00,Physical Good
28/09/2024,22:00:48,None,Dino - Baby,1,$36.31,$0.00,$36.31,Physical Good
28/09/2024,21:57:21,Couple,Couple - Banana,1,$49.92,$0.00,$49.92,Physical Good
28/09/2024,21:55:55,None,Capybara - Turtle Hat,1,$45.38,$0.00,$45.38,Physical Good
28/09/2024,21:55:55,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$2.72,Physical Good
28/09/2024,21:21:35,None,Rabbit on Duck,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,21:21:03,None,Custom Amount,1,$31.77,$0.00,$31.77,
28/09/2024,20:44:24,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,20:44:24,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,20:41:04,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,20:20:26,Pokemon Characters,Pok - Blas Turtle,1,$45.38,$0.00,$45.38,Physical Good
28/09/2024,20:20:26,None,Hello kitkat,1,$45.38,$0.00,$45.38,Physical Good
28/09/2024,20:15:25,None,Dor,1,$35.00,-$35.00,$0.00,Physical Good
28/09/2024,20:15:25,None,Dino - Baby,1,$40.00,-$40.00,$0.00,Physical Good
28/09/2024,20:11:53,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,Physical Good
28/09/2024,19:43:13,Sanrio,Kuro - Eclipse,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,19:42:52,None,Capybara - Turtle Hat,1,$45.38,$0.00,$45.38,Physical Good
28/09/2024,19:42:27,Couple,Couple - Loving Bear,1,$49.92,$0.00,$49.92,Physical Good
28/09/2024,19:37:46,Beverages,Drink - Lipton PEACH,1,$4.54,$0.00,$4.54,Physical Good
28/09/2024,19:37:46,Beverages,Drink - COKE,1,$2.72,$0.00,$2.72,Physical Good
28/09/2024,19:37:46,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$2.72,Physical Good
28/09/2024,19:36:13,None,Piggy - Lucky,1,$27.23,$0.00,$27.23,Physical Good
28/09/2024,19:36:13,None,SP - Rabbit Trainer,1,$45.38,$0.00,$45.38,Physical Good
28/09/2024,19:33:51,None,Ninja Pizza - B,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,19:33:51,Stitch,Mitch - Dragon Hat,1,$40.85,$0.00,$40.85,Physical Good
28/09/2024,19:05:30,None,Apple Baby,1,$35.00,-$35.00,$0.00,Physical Good
28/09/2024,19:05:30,Beverages,Drink - 0 Degree Iced Tea,1,$4.50,-$4.50,$0.00,Physical Good
28/09/2024,18:24:35,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,18:24:35,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,17:59:34,None,Strawberry Bear - Princess,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,17:58:41,Pokemon Characters,Pok - Blas Turtle,1,$45.38,$0.00,$45.38,Physical Good
28/09/2024,17:49:43,None,Repeat painting,1,$9.09,$0.00,$9.09,Service
28/09/2024,17:37:28,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,17:08:04,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/09/2024,17:06:07,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,16:54:32,None,Astro Bear,1,$45.45,$0.00,$45.45,Physical Good
28/09/2024,16:53:26,Sanrio,Kuro - Bowtied,1,$40.91,$0.00,$40.91,Physical Good
28/09/2024,16:50:26,None,Rabbit on Duck,2,$81.69,$0.00,$81.69,Physical Good
28/09/2024,16:48:44,Stitch,Mitch - Tiger Hat,1,$41.67,-$9.00,$32.67,Physical Good
28/09/2024,16:46:38,None,Ducky Star,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,16:46:03,Raws/Kaws,Raws - Furry,1,$45.38,$0.00,$45.38,Physical Good
28/09/2024,16:22:21,Beverages,Drink - WATER,1,$3.00,-$3.00,$0.00,Physical Good
28/09/2024,16:00:43,Stitch,Mitch - Dragon Hat,1,$40.85,$0.00,$40.85,Physical Good
28/09/2024,16:00:43,None,Custom Amount,1,$45.38,$0.00,$45.38,
28/09/2024,15:48:25,Beverages,Drink - Red Bull,1,$4.54,$0.00,$4.54,Physical Good
28/09/2024,15:47:53,SP GIRL - SKULLPANDA,SP - Cat,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,15:47:53,Couple,Couple - Loving Bear,1,$49.92,$0.00,$49.92,Physical Good
28/09/2024,15:29:36,None,Capybara - Lucky Wish,1,$47.69,-$25.00,$22.69,Physical Good
28/09/2024,15:29:36,None,Capybara - Toilet,1,$47.69,-$25.00,$22.69,Physical Good
28/09/2024,15:02:25,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,14:45:22,Beverages,Drink - 0 Degree Iced Tea,1,$4.08,$0.00,$4.08,Physical Good
28/09/2024,14:44:56,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$2.72,Physical Good
28/09/2024,14:41:51,Pokemon Characters,Pok - Pi on Saturn,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,14:40:46,None,Astro Bear,1,$45.45,$0.00,$45.45,Physical Good
28/09/2024,14:40:14,None,Dino - Disco,1,$45.00,-$45.00,$0.00,Physical Good
28/09/2024,14:39:07,Disney Characters,Dom - Milk Bottle,1,$36.31,$0.00,$36.31,Physical Good
28/09/2024,14:38:32,None,Capybara - Chicken Hat,1,$45.38,$0.00,$45.38,Physical Good
28/09/2024,14:37:57,None,Custom Amount,1,$40.84,$0.00,$40.84,
28/09/2024,14:21:19,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,Physical Good
28/09/2024,14:21:19,Beverages,Drink - FANTA,1,$2.72,$0.00,$2.72,Physical Good
28/09/2024,14:21:19,Beverages,Drink - Yellow Red Bull,1,$4.54,$0.00,$4.54,Physical Good
28/09/2024,14:02:23,None,Repeat painting,1,$9.08,$0.00,$9.08,Service
28/09/2024,14:02:23,None,Repeat painting,1,$9.07,$0.00,$9.07,Service
28/09/2024,13:55:18,None,Larva - Small A,1,$25.96,-$15.69,$10.27,Physical Good
28/09/2024,13:55:18,Raws/Kaws,Raws - Furry,1,$48.06,-$29.05,$19.01,Physical Good
28/09/2024,13:55:18,None,Capybara - Chicken Hat,1,$48.06,-$29.05,$19.01,Physical Good
28/09/2024,13:55:18,None,Cat - Piggy,1,$38.45,-$23.24,$15.21,Physical Good
28/09/2024,13:55:18,None,Custom Amount,1,$57.68,-$34.86,$22.82,
28/09/2024,13:55:18,Beverages,Drink - Red Bull,1,$4.81,-$2.91,$1.90,Physical Good
28/09/2024,13:34:47,None,Piggy - Lucky,1,$27.23,$0.00,$27.23,Physical Good
28/09/2024,13:25:13,None,Hello kitkat,1,$45.38,$0.00,$45.38,Physical Good
28/09/2024,13:12:31,None,Dino - Baby,1,$36.31,$0.00,$36.31,Physical Good
28/09/2024,13:11:49,None,Custom Amount,1,$45.38,$0.00,$45.38,
28/09/2024,13:11:05,POP MART Character,Doll - Gentleman,1,$36.31,$0.00,$36.31,Physical Good
28/09/2024,13:10:35,None,Lion Baby,1,$31.77,$0.00,$31.77,Physical Good
28/09/2024,13:09:48,Raws/Kaws,Raws - OG,1,$47.69,-$25.00,$22.69,Physical Good
28/09/2024,13:05:40,Sanrio,Pompom,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,13:00:13,None,Capybara - Turtle Hat,1,$47.77,-$25.86,$21.91,Physical Good
28/09/2024,13:00:13,Raws/Kaws,Raws - Furry,1,$47.77,-$25.86,$21.91,Physical Good
28/09/2024,13:00:13,None,Ninja Pizza - B,1,$42.99,-$23.28,$19.71,Physical Good
28/09/2024,12:49:25,SP GIRL - SKULLPANDA,SP - Cat,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,12:48:29,None,SP - Rabbit Trainer,1,$45.45,$0.00,$45.45,Physical Good
28/09/2024,12:45:47,Pokemon Characters,Pok - Pi on Saturn,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,12:45:30,Pokemon Characters,Pok - Pi on Saturn,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,12:41:14,SP GIRL - SKULLPANDA,SP - Suit Tie,1,$45.00,-$45.00,$0.00,Physical Good
28/09/2024,12:41:14,None,Capybara - Turtle Hat,1,$50.00,-$50.00,$0.00,Physical Good
28/09/2024,12:37:23,None,Dino - Baby Dummy,1,$36.31,$0.00,$36.31,Physical Good
28/09/2024,12:23:45,SP GIRL - SKULLPANDA,SP - Suit Tie,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,12:04:09,None,Piggy - Bathtub,1,$36.31,$0.00,$36.31,Physical Good
28/09/2024,12:04:09,Stitch,Mitch - Tiger Hat,1,$40.84,$0.00,$40.84,Physical Good
28/09/2024,12:04:09,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,12:04:09,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/09/2024,10:56:26,Beverages,Drink - WATER,1,$2.86,-$1.50,$1.36,Physical Good
27/09/2024,23:14:56,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,23:14:56,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,23:11:49,Beverages,Drink - Yellow Red Bull,1,$4.55,$0.00,$4.55,Physical Good
27/09/2024,23:08:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,22:44:35,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,22:24:46,None,Beaver - B,2,$49.09,$0.00,$49.09,Physical Good
27/09/2024,22:05:59,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,21:53:39,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,21:40:33,None,Piggy – Bottle,1,$36.31,$0.00,$36.31,Physical Good
27/09/2024,21:39:48,None,Dino - Baby Dummy,1,$36.31,$0.00,$36.31,Physical Good
27/09/2024,21:39:04,Raws/Kaws,Raws - Furry,1,$45.38,$0.00,$45.38,Physical Good
27/09/2024,21:32:47,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,21:32:47,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,21:32:47,None,Gloss Varnish,1,$4.53,$0.00,$4.53,Service
27/09/2024,21:09:06,None,Gloss Varnish,1,$5.00,-$5.00,$0.00,Service
27/09/2024,21:08:41,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,21:08:09,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,19:57:57,None,Teddy with Tote,1,$36.31,$0.00,$36.31,Physical Good
27/09/2024,19:57:57,Couple,Couple – Avo Duck,1,$49.92,$0.00,$49.92,Physical Good
27/09/2024,19:57:57,None,Capybara - Chicken Hat,1,$45.38,$0.00,$45.38,Physical Good
27/09/2024,18:48:55,Beverages,Drink - Lipton LEMON,1,$5.00,-$5.00,$0.00,Physical Good
27/09/2024,18:45:44,Sanrio,Mel - Bowtied,1,$40.84,$0.00,$40.84,Physical Good
27/09/2024,18:45:44,Sanrio,Kuro - Clown Hat,1,$40.85,$0.00,$40.85,Physical Good
27/09/2024,18:29:19,Stitch,Mitch - Dragon Hat,1,$45.00,-$45.00,$0.00,Physical Good
27/09/2024,18:29:19,Sanrio,Cina - Princess,1,$45.00,-$45.00,$0.00,Physical Good
27/09/2024,18:16:13,Beverages,Drink - Lipton LEMON,1,$4.55,$0.00,$4.55,Physical Good
27/09/2024,18:09:39,Beverages,Drink - Yellow Red Bull,1,$4.77,-$2.50,$2.27,Physical Good
27/09/2024,17:42:47,None,Beaver - A,1,$24.51,$0.00,$24.51,Physical Good
27/09/2024,17:38:53,None,Hello kitkat,1,$45.38,$0.00,$45.38,Physical Good
27/09/2024,17:38:53,Raws/Kaws,Raws - OG,1,$45.38,$0.00,$45.38,Physical Good
27/09/2024,17:34:27,None,Luff - on Rock,1,$40.84,$0.00,$40.84,Physical Good
27/09/2024,17:34:27,None,Luff - Pirate Boy,1,$40.85,$0.00,$40.85,Physical Good
27/09/2024,17:26:10,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,17:26:10,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/09/2024,17:09:05,None,Ninja Pizza - B,1,$40.85,$0.00,$40.85,Physical Good
27/09/2024,17:09:05,None,SP - Rabbit Trainer,1,$45.38,$0.00,$45.38,Physical Good
27/09/2024,16:55:38,None,SP - Rabbit Trainer,1,$45.45,$0.00,$45.45,Physical Good
27/09/2024,16:54:31,Sanrio,Kuro - Eclipse,1,$40.84,$0.00,$40.84,Physical Good
27/09/2024,16:44:08,None,Repeat painting,1,$9.08,$0.00,$9.08,Service
27/09/2024,16:41:25,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/09/2024,16:40:45,Couple,Couple - Lucky Cat,1,$50.00,$0.00,$50.00,Physical Good
27/09/2024,16:40:03,Couple,Couple - Asian Wedding,1,$50.00,$0.00,$50.00,Physical Good
27/09/2024,16:40:03,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/09/2024,16:18:50,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,16:18:50,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,16:09:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,16:09:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/09/2024,16:02:27,None,Bowtie Cat - Holder,1,$45.38,$0.00,$45.38,Physical Good
27/09/2024,16:02:27,Sanrio,Kuro - Clown Hat,1,$40.85,$0.00,$40.85,Physical Good
27/09/2024,15:58:57,None,Connan,1,$36.31,$0.00,$36.31,Physical Good
27/09/2024,15:58:57,None,Beaver - B,1,$24.51,$0.00,$24.51,Physical Good
27/09/2024,15:58:57,None,Custom Amount,1,$40.84,$0.00,$40.84,
27/09/2024,15:47:32,None,Dor - Captain US,1,$38.62,-$25.00,$13.62,Physical Good
27/09/2024,15:47:32,None,Teddy with Tote,1,$38.61,-$25.00,$13.61,Physical Good
