Date,Time,Category,Item,Qty,Product Sales,Discounts,Net Sales,Itemization Type
30/10/2024,14:04:17,None,Piggy – Bottle,1,$36.31,$0.00,$36.31,Physical Good
30/10/2024,14:04:02,None,Capybara - Chicken Hat,1,$45.38,$0.00,$45.38,Physical Good
29/10/2024,17:37:42,Beverages,Drink - Lipton LEMON,1,$4.74,-$2.20,$2.54,Physical Good
29/10/2024,17:32:42,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/10/2024,17:32:42,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/10/2024,15:12:20,Beverages,Drink - Lipton PEACH,1,$4.54,$0.00,$4.54,Physical Good
29/10/2024,15:04:06,None,Rabbit - Strawberry Bag,1,$33.79,-$21.88,$11.91,Physical Good
29/10/2024,15:04:06,None,Ducky Star,1,$43.44,-$28.12,$15.32,Physical Good
29/10/2024,14:10:22,None,Dor - Magician hat,1,$40.84,$0.00,$40.84,Physical Good
29/10/2024,14:10:22,None,Piggy - Queen,1,$36.31,$0.00,$36.31,Physical Good
29/10/2024,12:29:11,Beverages,Drink - WATER,2,$6.00,-$6.00,$0.00,Physical Good
28/10/2024,19:23:06,None,Dor - Captain US,1,$31.77,$0.00,$31.77,Physical Good
28/10/2024,19:14:30,None,Piggy - Peachy,1,$27.27,$0.00,$27.27,Physical Good
28/10/2024,15:04:53,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/10/2024,15:04:27,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/10/2024,15:02:18,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/10/2024,15:02:18,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/10/2024,14:45:55,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,Physical Good
28/10/2024,13:32:29,None,Monster small,1,$40.85,$0.00,$40.85,Physical Good
28/10/2024,13:32:29,None,Piggy – Bottle,1,$37.41,-$12.00,$25.41,Physical Good
28/10/2024,13:07:09,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$2.72,Physical Good
28/10/2024,13:05:41,None,Piggy – Happy,1,$39.32,-$32.59,$6.73,Physical Good
28/10/2024,13:05:41,None,Cat - Piggy,1,$39.02,-$29.41,$9.61,Physical Good
28/10/2024,12:18:46,Sanrio,Kuro -  King,1,$42.09,-$13.50,$28.59,Physical Good
28/10/2024,12:18:46,Halloween,Halloween - Bubu Lala,1,$45.38,$0.00,$45.38,Physical Good
27/10/2024,19:15:45,None,Custom Amount,1,$40.84,$0.00,$40.84,
27/10/2024,18:53:43,Sanrio,Cina,1,$37.41,-$12.00,$25.41,Physical Good
27/10/2024,18:53:43,None,Custom Amount,1,$40.85,$0.00,$40.85,
27/10/2024,18:38:41,Couple,Couple – Resting Bear,1,$49.92,$0.00,$49.92,Physical Good
27/10/2024,16:31:24,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/10/2024,16:31:24,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/10/2024,15:30:17,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/10/2024,15:30:17,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/10/2024,15:05:14,None,Ducky Star,1,$42.09,-$13.50,$28.59,Physical Good
27/10/2024,15:05:14,None,Custom Amount,1,$45.38,$0.00,$45.38,
27/10/2024,14:56:58,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/10/2024,14:56:58,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/10/2024,14:53:43,Bear Stick / Bear Brick,Bear Stick - Heart,1,$43.58,-$29.61,$13.97,Physical Good
27/10/2024,14:53:43,Sanrio,Mel,1,$39.12,-$30.42,$8.70,Physical Good
27/10/2024,14:53:43,Beverages,Drink - SPRITE,1,$2.90,-$1.97,$0.93,Physical Good
27/10/2024,14:44:53,None,Capybara - TV,1,$45.45,$0.00,$45.45,Physical Good
27/10/2024,14:42:21,Raws/Kaws,Raws - Furry,1,$45.38,$0.00,$45.38,Physical Good
27/10/2024,14:42:21,None,Dragon - Baby,1,$37.42,-$12.00,$25.42,Physical Good
27/10/2024,14:42:21,Beverages,Drink - COKE,1,$2.72,$0.00,$2.72,Physical Good
27/10/2024,14:39:49,None,Capybara - Mother & Child,1,$54.46,$0.00,$54.46,Physical Good
27/10/2024,14:39:49,None,Pot Lady 3,1,$51.44,-$16.50,$34.94,Physical Good
27/10/2024,14:38:22,Halloween,Halloween - Mel,1,$42.09,-$13.50,$28.59,Physical Good
27/10/2024,14:38:22,Raws/Kaws,Raws - OG,1,$45.38,$0.00,$45.38,Physical Good
27/10/2024,14:31:51,None,Custom Amount,1,$36.36,$0.00,$36.36,
27/10/2024,14:31:51,None,Sleepy Sparkle,1,$37.46,-$12.00,$25.46,Physical Good
27/10/2024,14:15:25,Sanrio,Mel,1,$36.36,$0.00,$36.36,Physical Good
27/10/2024,13:57:10,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,Physical Good
27/10/2024,13:55:29,None,Gloss Varnish,7,$31.77,$0.00,$31.77,Service
27/10/2024,13:55:29,Beverages,Drink - WATER,4,$10.89,$0.00,$10.89,Physical Good
27/10/2024,13:23:31,Raws/Kaws,Raws - OG,1,$45.38,$0.00,$45.38,Physical Good
27/10/2024,13:23:31,None,Monster small,1,$42.09,-$13.50,$28.59,Physical Good
27/10/2024,13:00:35,Beverages,Drink - WATER,2,$5.45,$0.00,$5.45,Physical Good
27/10/2024,12:56:39,Halloween,Halloween - Pumpkin Man,1,$45.38,$0.00,$45.38,Physical Good
27/10/2024,12:56:39,None,Astronaut,1,$32.74,-$10.50,$22.24,Physical Good
27/10/2024,12:37:47,None,Cina – Magician Hat,1,$40.85,$0.00,$40.85,Physical Good
27/10/2024,12:37:47,None,Teddy with Tote,1,$37.41,-$12.00,$25.41,Physical Good
27/10/2024,12:10:58,None,Capybara - TV,1,$47.74,-$25.51,$22.23,Physical Good
27/10/2024,12:10:58,None,Capybara - Donut,1,$47.74,-$25.51,$22.23,Physical Good
27/10/2024,12:10:58,None,Bear Holder - A,1,$62.06,-$33.16,$28.90,Physical Good
27/10/2024,12:10:58,None,Piggy - Birthday,1,$38.73,-$26.29,$12.44,Physical Good
27/10/2024,12:10:58,None,Piggy – Bottle,1,$38.73,-$26.29,$12.44,Physical Good
27/10/2024,12:10:58,None,Dino - I Meet You,1,$38.73,-$26.28,$12.45,Physical Good
27/10/2024,12:10:58,Sanrio,Pompom,1,$42.97,-$22.96,$20.01,Physical Good
27/10/2024,10:48:30,Beverages,Drink - 0 Degree Iced Tea,1,$4.29,-$2.25,$2.04,Physical Good
26/10/2024,23:07:45,None,Gloss Varnish,-1,-$4.54,$0.00,-$4.54,Service
26/10/2024,23:05:26,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,22:57:23,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,22:54:23,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,22:43:02,Beverages,Drink - WATER,2,$5.45,$0.00,$5.45,Physical Good
26/10/2024,22:22:13,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
26/10/2024,22:12:08,None,Dino - I Meet You,1,$36.36,$0.00,$36.36,Physical Good
26/10/2024,22:03:53,Bear Stick / Bear Brick,Bear Stick - Heart,1,$40.91,$0.00,$40.91,Physical Good
26/10/2024,22:03:53,Bear Stick / Bear Brick,Bear Stick - OG,1,$42.14,-$13.50,$28.64,Physical Good
26/10/2024,21:33:14,Beverages,Drink - Red Bull,1,$4.55,$0.00,$4.55,Physical Good
26/10/2024,20:45:34,None,Dragon - Baby,1,$37.41,-$12.00,$25.41,Physical Good
26/10/2024,20:45:34,None,Fox - Nine Tailed,1,$49.92,$0.00,$49.92,Physical Good
26/10/2024,20:39:33,None,Monster small,1,$42.09,-$13.50,$28.59,Physical Good
26/10/2024,20:39:33,None,Custom Amount,1,$40.85,$0.00,$40.85,
26/10/2024,20:39:33,Halloween,Halloween - Bubu Lala,1,$45.38,$0.00,$45.38,Physical Good
26/10/2024,20:13:03,SP GIRL - SKULLPANDA,SP - Umbrella,1,$56.12,-$18.00,$38.12,Physical Good
26/10/2024,20:13:03,None,Bear Holder - A,1,$59.00,$0.00,$59.00,Physical Good
26/10/2024,20:08:46,None,Custom Amount,1,$40.84,$0.00,$40.84,
26/10/2024,20:04:32,None,BuBu LaLa,1,$45.38,$0.00,$45.38,Physical Good
26/10/2024,20:04:32,None,Bubu Lala - Office Man,1,$42.09,-$13.50,$28.59,Physical Good
26/10/2024,18:41:18,Beverages,Drink - WATER,1,$2.84,-$1.32,$1.52,Physical Good
26/10/2024,18:04:26,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,18:04:26,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,18:04:26,None,Gloss Varnish,1,$4.53,$0.00,$4.53,Service
26/10/2024,17:21:06,None,Custom Amount,1,$36.31,$0.00,$36.31,
26/10/2024,17:21:06,None,Piggy - Queen,1,$37.41,-$12.00,$25.41,Physical Good
26/10/2024,17:21:06,Beverages,Drink - SPRITE,1,$2.72,$0.00,$2.72,Physical Good
26/10/2024,17:21:06,Beverages,Drink - WATER,1,$2.73,$0.00,$2.73,Physical Good
26/10/2024,17:09:05,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,17:02:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,17:02:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,16:54:42,Raws/Kaws,Raws - Furry,1,$45.38,$0.00,$45.38,Physical Good
26/10/2024,16:54:42,None,Custom Amount,1,$46.77,-$15.00,$31.77,
26/10/2024,16:53:34,None,Teddy with Tote,1,$38.30,-$21.59,$16.71,Physical Good
26/10/2024,16:53:34,None,Dor - Bat,1,$42.27,-$15.41,$26.86,Physical Good
26/10/2024,16:52:18,None,Kir,1,$39.32,-$32.59,$6.73,Physical Good
26/10/2024,16:52:18,None,Kir,1,$39.04,-$29.41,$9.63,Physical Good
26/10/2024,16:39:55,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,Physical Good
26/10/2024,16:39:55,Beverages,Drink - COKE ZERO,1,$2.73,$0.00,$2.73,Physical Good
26/10/2024,16:10:26,None,Chicken Mama,1,$37.41,-$12.00,$25.41,Physical Good
26/10/2024,16:10:26,None,Chicken Mama,1,$36.31,$0.00,$36.31,Physical Good
26/10/2024,16:03:06,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$2.72,Physical Good
26/10/2024,16:02:14,None,Nami,1,$48.41,-$32.79,$15.62,Physical Good
26/10/2024,16:02:14,None,Larva,1,$34.22,-$26.56,$7.66,Physical Good
26/10/2024,16:02:14,None,Custom Amount,1,$39.11,-$30.36,$8.75,
26/10/2024,16:02:14,POP MART Character,Dim Dim,1,$48.41,-$32.79,$15.62,Physical Good
26/10/2024,15:47:31,None,Dor - Bat,1,$42.09,-$13.50,$28.59,Physical Good
26/10/2024,15:47:31,None,Capybara - Donut,1,$45.38,$0.00,$45.38,Physical Good
26/10/2024,15:44:26,Raws/Kaws,Raws - OG,1,$45.38,$0.00,$45.38,Physical Good
26/10/2024,15:44:26,None,Astronaut,1,$32.74,-$10.50,$22.24,Physical Good
26/10/2024,15:30:43,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,15:30:43,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,15:20:24,Halloween,Halloween - Pumpkin Man,1,$45.38,$0.00,$45.38,Physical Good
26/10/2024,15:20:24,Halloween,Halloween - Cheshire Cat,1,$42.09,-$13.50,$28.59,Physical Good
26/10/2024,15:19:27,None,Monster small,1,$40.84,$0.00,$40.84,Physical Good
26/10/2024,15:18:43,None,Dino - Baby,1,$36.31,$0.00,$36.31,Physical Good
26/10/2024,14:58:04,Couple,Couple - Banana,1,$51.44,-$16.50,$34.94,Physical Good
26/10/2024,14:58:04,None,Fox - Nine Tailed,1,$49.92,$0.00,$49.92,Physical Good
26/10/2024,14:36:27,None,Capybara - Chicken Hat,1,$45.38,$0.00,$45.38,Physical Good
26/10/2024,14:36:27,Sanrio,Mel - Bowtied,1,$42.09,-$13.50,$28.59,Physical Good
26/10/2024,14:18:45,None,Astronaut,1,$32.74,-$10.50,$22.24,Physical Good
26/10/2024,14:18:45,None,Astronaut,1,$31.77,$0.00,$31.77,Physical Good
26/10/2024,14:18:45,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$2.72,Physical Good
26/10/2024,13:15:26,Beverages,Drink - COKE,1,$2.72,$0.00,$2.72,Physical Good
26/10/2024,13:15:26,Beverages,Drink - Red Bull,1,$4.54,$0.00,$4.54,Physical Good
26/10/2024,13:11:35,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,13:10:21,None,Dor - Bat,1,$40.84,$0.00,$40.84,Physical Good
26/10/2024,13:10:21,Sanrio,Mel,1,$37.41,-$12.00,$25.41,Physical Good
26/10/2024,13:10:21,Sanrio,Kuro -  King,1,$40.85,$0.00,$40.85,Physical Good
26/10/2024,13:05:39,Beverages,Drink - WATER,1,$2.86,-$1.50,$1.36,Physical Good
26/10/2024,13:03:30,None,Dor - Headphones,1,$45.45,$0.00,$45.45,Physical Good
26/10/2024,13:03:30,None,Bubu Lala - Office Man,1,$42.14,-$13.50,$28.64,Physical Good
26/10/2024,12:39:50,None,Bowtie Cat - School Girl,1,$45.38,$0.00,$45.38,Physical Good
26/10/2024,12:39:50,None,Dor - Fal,1,$42.10,-$13.50,$28.60,Physical Good
26/10/2024,12:39:50,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$2.72,Physical Good
26/10/2024,12:01:54,None,Dragon - Baby,1,$39.04,-$29.63,$9.41,Physical Good
26/10/2024,12:01:54,None,Rabbit - Strawberry Bag,1,$34.41,-$28.65,$5.76,Physical Good
26/10/2024,12:01:54,Beverages,Drink - WATER,1,$2.93,-$2.22,$0.71,Physical Good
26/10/2024,11:47:24,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,Physical Good
26/10/2024,11:47:00,None,Teddy with Tote,1,$37.41,-$12.00,$25.41,Physical Good
26/10/2024,11:47:00,Sanrio,Pompom,1,$40.85,$0.00,$40.85,Physical Good
26/10/2024,11:08:24,None,Ducky Star,1,$42.09,-$13.50,$28.59,Physical Good
26/10/2024,11:08:24,None,Ducky Star,1,$40.84,$0.00,$40.84,Physical Good
26/10/2024,11:03:18,None,Dino,1,$37.42,-$12.00,$25.42,Physical Good
26/10/2024,11:03:18,None,Custom Amount,1,$36.30,$0.00,$36.30,
26/10/2024,11:03:18,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
26/10/2024,11:03:18,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
25/10/2024,23:09:00,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
25/10/2024,23:09:00,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
25/10/2024,21:42:59,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,Physical Good
25/10/2024,21:24:03,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
25/10/2024,21:23:42,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,Physical Good
25/10/2024,21:20:33,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
25/10/2024,21:01:22,None,Teddy with Tote,2,$72.61,$0.00,$72.61,Physical Good
25/10/2024,21:01:22,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
25/10/2024,21:01:22,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
25/10/2024,21:01:22,Beverages,Drink - Banana Milk,2,$6.80,$0.00,$6.80,Physical Good
25/10/2024,20:26:01,Beverages,Drink - Red Bull,1,$4.54,$0.00,$4.54,Physical Good
25/10/2024,20:19:44,None,Dino - Baby,1,$37.42,-$12.00,$25.42,Physical Good
25/10/2024,20:19:44,None,Nami,1,$45.38,$0.00,$45.38,Physical Good
25/10/2024,19:53:58,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
25/10/2024,19:01:00,Halloween,Halloween - Bubu Lala,1,$45.45,$0.00,$45.45,Physical Good
25/10/2024,19:01:00,Halloween,Halloween - Mel,1,$42.14,-$13.50,$28.64,Physical Good
25/10/2024,18:27:03,None,Astronaut,1,$35.00,-$35.00,$0.00,Physical Good
25/10/2024,18:27:03,Raws/Kaws,Raws - OG,1,$50.00,-$50.00,$0.00,Physical Good
25/10/2024,18:00:21,Couple,Couple – Resting Bear,1,$50.68,-$8.25,$42.43,Physical Good
25/10/2024,17:32:24,None,Dragon - Baby,1,$36.86,-$6.00,$30.86,Physical Good
25/10/2024,17:32:08,Stitch,Mitch - Tiger Hat,1,$41.47,-$6.75,$34.72,Physical Good
25/10/2024,17:28:32,None,Dino - Baby,1,$36.86,-$6.00,$30.86,Physical Good
25/10/2024,17:28:32,None,Larva,1,$32.25,-$5.25,$27.00,Physical Good
25/10/2024,17:10:15,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
25/10/2024,17:10:15,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
25/10/2024,17:02:51,None,Cat - Lady,2,$73.72,-$12.00,$61.72,Physical Good
25/10/2024,16:11:10,None,Teddy with Tote,1,$39.07,-$29.95,$9.12,Physical Good
25/10/2024,16:11:10,Raws/Kaws,Raws - OG,1,$48.34,-$32.05,$16.29,Physical Good
25/10/2024,14:40:34,Sanrio,Mel - Bowtied,1,$40.84,$0.00,$40.84,Physical Good
25/10/2024,14:40:34,Beverages,Drink - Yellow Red Bull,1,$4.54,$0.00,$4.54,Physical Good
25/10/2024,14:13:38,None,Teddy with Tote,1,$37.46,-$12.00,$25.46,Physical Good
25/10/2024,14:13:38,None,Teddy with Tote,1,$36.36,$0.00,$36.36,Physical Good
25/10/2024,13:24:50,Sanrio,Mel - Bowtied,1,$40.84,$0.00,$40.84,Physical Good
25/10/2024,13:24:50,None,Apple Baby,1,$32.74,-$10.50,$22.24,Physical Good
25/10/2024,12:44:50,Beverages,Drink - Yellow Red Bull,1,$4.77,-$2.50,$2.27,Physical Good
25/10/2024,12:24:21,Beverages,Drink - WATER,1,$2.86,-$1.50,$1.36,Physical Good
25/10/2024,12:20:00,None,Teddy with Tote,1,$37.42,-$12.00,$25.42,Physical Good
25/10/2024,12:20:00,None,Custom Amount,1,$45.38,$0.00,$45.38,
24/10/2024,19:45:25,None,Apple Baby,1,$31.76,$0.00,$31.76,Physical Good
24/10/2024,19:45:25,None,Peach Baby,1,$32.74,-$10.50,$22.24,Physical Good
24/10/2024,18:20:28,None,Custom Amount,1,$50.68,-$8.25,$42.43,
24/10/2024,18:20:28,None,Gloss Varnish,1,$4.61,-$0.75,$3.86,Service
24/10/2024,17:49:44,Beverages,Drink - WATER,1,$2.86,-$1.50,$1.36,Physical Good
24/10/2024,17:05:36,None,Monster small,2,$82.93,-$13.50,$69.43,Physical Good
24/10/2024,16:25:37,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
24/10/2024,16:25:37,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
24/10/2024,15:31:15,Beverages,Drink - Lipton LEMON,1,$4.55,$0.00,$4.55,Physical Good
24/10/2024,15:02:41,None,Ducky Star,1,$43.56,-$29.41,$14.15,Physical Good
24/10/2024,15:02:41,None,Custom Amount,1,$43.99,-$34.09,$9.90,
24/10/2024,14:50:59,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
24/10/2024,14:25:12,None,Larva - Small B,-1,-$25.28,$8.10,-$17.18,Physical Good
24/10/2024,14:25:12,None,Larva - Small A,-1,-$24.54,$0.00,-$24.54,Physical Good
24/10/2024,14:25:12,None,Hello kitkat,-1,-$45.46,$0.00,-$45.46,Physical Good
24/10/2024,14:23:25,None,Larva - Small A,1,$24.54,$0.00,$24.54,Physical Good
24/10/2024,14:23:25,None,Larva - Small B,1,$25.28,-$8.10,$17.18,Physical Good
24/10/2024,14:23:25,None,Hello kitkat,1,$45.46,$0.00,$45.46,Physical Good
24/10/2024,14:22:27,None,Larva - Small A,1,$24.51,$0.00,$24.51,Physical Good
24/10/2024,14:22:27,None,Larva - Small B,1,$24.50,$0.00,$24.50,Physical Good
24/10/2024,14:22:27,None,Hello kitkat,1,$45.38,$0.00,$45.38,Physical Good
24/10/2024,14:20:05,None,Custom Amount,1,$49.92,$0.00,$49.92,
24/10/2024,13:01:53,None,Rabbit - Strawberry Bag,1,$31.77,$0.00,$31.77,Physical Good
24/10/2024,12:27:51,Halloween,Halloween - Mel,1,$40.84,$0.00,$40.84,Physical Good
23/10/2024,20:05:41,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
23/10/2024,19:49:47,None,Bowtie Cat - Sailor,1,$45.38,$0.00,$45.38,Physical Good
23/10/2024,19:49:47,None,Teddy with Tote,1,$37.42,-$12.00,$25.42,Physical Good
23/10/2024,18:33:29,None,Ducky Star,1,$42.09,-$13.50,$28.59,Physical Good
23/10/2024,18:33:29,None,SP - Rabbit Trainer,1,$45.38,$0.00,$45.38,Physical Good
23/10/2024,18:33:29,Beverages,Drink - Milkis,1,$2.72,$0.00,$2.72,Physical Good
23/10/2024,18:33:29,Beverages,Drink - Lipton PEACH,1,$4.54,$0.00,$4.54,Physical Good
23/10/2024,18:22:37,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
23/10/2024,18:20:24,None,Custom Amount,1,$31.82,$0.00,$31.82,
23/10/2024,18:16:14,Beverages,Drink - WATER,1,$2.86,-$1.50,$1.36,Physical Good
23/10/2024,17:24:19,None,Capybara - TV,1,$46.07,-$7.50,$38.57,Physical Good
23/10/2024,17:24:19,None,Monster small,1,$41.47,-$6.75,$34.72,Physical Good
23/10/2024,17:18:12,None,Peach Baby,1,$32.25,-$5.25,$27.00,Physical Good
23/10/2024,17:14:00,None,Take-home kit,1,$2.72,$0.00,$2.72,Physical Good
23/10/2024,17:03:16,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
23/10/2024,16:55:08,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
23/10/2024,16:46:46,Halloween,Halloween - Pumpkin Man,1,$45.38,$0.00,$45.38,Physical Good
23/10/2024,16:46:46,Halloween,Halloween - Mel,1,$42.09,-$13.50,$28.59,Physical Good
23/10/2024,16:07:55,Halloween,Halloween - Cheshire Cat,1,$40.84,$0.00,$40.84,Physical Good
23/10/2024,15:43:34,SP GIRL - SKULLPANDA,SP - Hair Clips,1,$50.00,-$50.00,$0.00,Physical Good
23/10/2024,14:26:18,None,Custom Amount,1,$27.23,$0.00,$27.23,
23/10/2024,14:13:55,Halloween,Halloween - Pumpkin Man,1,$45.38,$0.00,$45.38,Physical Good
23/10/2024,14:13:55,None,Bowtie Cat - Sailor,1,$46.77,-$15.00,$31.77,Physical Good
23/10/2024,14:07:22,Beverages,Drink - WATER,1,$2.84,-$1.32,$1.52,Physical Good
23/10/2024,12:35:34,None,Pot Lady 1,1,$49.92,$0.00,$49.92,Physical Good
23/10/2024,12:35:34,None,Pot Lady 2,1,$51.44,-$16.50,$34.94,Physical Good
22/10/2024,18:50:38,None,Bowtie Cat - D Hat,1,$36.86,-$6.00,$30.86,Physical Good
22/10/2024,18:50:20,None,Dor - Bat,1,$41.47,-$6.75,$34.72,Physical Good
22/10/2024,18:50:20,Beverages,Drink - Lipton PEACH,1,$4.54,$0.00,$4.54,Physical Good
22/10/2024,18:18:35,Raws/Kaws,Raws - OG,1,$46.07,-$7.50,$38.57,Physical Good
22/10/2024,18:18:35,Disney Characters,Dom - Milk Bottle,1,$36.86,-$6.00,$30.86,Physical Good
22/10/2024,15:43:30,None,Soy Milk,1,$4.74,-$2.20,$2.54,Physical Good
22/10/2024,14:31:16,Bear Stick / Bear Brick,Bear Stick - Heart,1,$40.84,$0.00,$40.84,Physical Good
22/10/2024,14:31:16,None,Teddy with Tote,1,$37.41,-$12.00,$25.41,Physical Good
22/10/2024,14:31:16,Halloween,Halloween - Mel,1,$40.85,$0.00,$40.85,Physical Good
22/10/2024,13:31:33,Raws/Kaws,Raws - OG,1,$45.45,$0.00,$45.45,Physical Good
21/10/2024,20:44:33,None,Gloss Varnish,2,$9.09,$0.00,$9.09,Service
21/10/2024,19:42:19,Beverages,Drink - Lipton LEMON,2,$9.08,$0.00,$9.08,Physical Good
21/10/2024,18:20:00,Sanrio,Pompom,1,$41.52,-$6.75,$34.77,Physical Good
21/10/2024,18:20:00,None,Cina – Magician Hat,1,$41.53,-$6.75,$34.78,Physical Good
21/10/2024,16:08:52,Beverages,Drink - Lipton LEMON,2,$9.08,$0.00,$9.08,Physical Good
21/10/2024,15:50:41,None,Strawberry Bear - Balloon,1,$42.09,-$13.50,$28.59,Physical Good
21/10/2024,15:50:41,None,Strawberry Bear - Balloon,1,$40.84,$0.00,$40.84,Physical Good
21/10/2024,15:34:19,Raws/Kaws,Raws - OG,1,$45.38,$0.00,$45.38,Physical Good
21/10/2024,15:34:19,None,Rabbit - Ice Cream,1,$37.42,-$12.00,$25.42,Physical Good
21/10/2024,14:27:04,None,Bowtie Cat - Sailor,1,$45.38,$0.00,$45.38,Physical Good
