Date,Time,Category,Item,Qty,Product Sales,Discounts,Net Sales,Itemization Type
29/04/2024,18:03:07,None,Rabbit - Beanie 2,1,$40.90,$0.00,$40.90,Physical Good
29/04/2024,18:03:07,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
29/04/2024,17:41:02,None,Puppy - Glasses,1,$31.82,$0.00,$31.82,Physical Good
29/04/2024,17:41:02,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/04/2024,16:48:44,None,Dino - Small,1,$31.82,$0.00,$31.82,Physical Good
29/04/2024,16:48:44,None,Cinamonroll,1,$36.36,$0.00,$36.36,Physical Good
29/04/2024,16:46:36,None,Astronaut,1,$31.82,$0.00,$31.82,Physical Good
29/04/2024,16:46:36,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/04/2024,16:36:28,Beverages,Soft Drink - Can,1,$2.73,$0.00,$2.73,Physical Good
29/04/2024,16:27:24,None,Luffy,1,$31.82,$0.00,$31.82,Physical Good
29/04/2024,16:27:24,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/04/2024,16:26:59,None,Angel - Small,1,$31.82,$0.00,$31.82,Physical Good
29/04/2024,16:26:59,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/04/2024,16:20:31,None,Smile Bathtub Piggy,1,$36.36,$0.00,$36.36,Physical Good
29/04/2024,16:20:31,Piggy,Piggy Bottle,1,$36.37,$0.00,$36.37,Physical Good
29/04/2024,16:20:31,None,Rabbit - Happy Sleepy,1,$36.36,$0.00,$36.36,Physical Good
29/04/2024,16:20:31,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
29/04/2024,16:20:31,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/04/2024,16:20:31,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
29/04/2024,15:02:07,Couple,Couple - Tomato,1,$50.00,$0.00,$50.00,Physical Good
29/04/2024,15:01:18,None,Imperfect,1,$22.73,$0.00,$22.73,Physical Good
29/04/2024,15:00:41,Piggy,Piggy Birthday,1,$36.91,-$6.00,$30.91,Physical Good
29/04/2024,14:59:40,None,Rabbit - Beanie 2,1,$41.52,-$6.75,$34.77,Physical Good
29/04/2024,14:58:54,None,Rabbit - Strawberry Bag,1,$32.30,-$5.25,$27.05,Physical Good
29/04/2024,13:59:32,Couple,Couple - Tomato,1,$50.75,-$8.25,$42.50,Physical Good
29/04/2024,13:59:32,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
29/04/2024,13:47:16,None,Dora,1,$36.91,-$6.00,$30.91,Physical Good
29/04/2024,13:44:25,Kuromi,Kuromi - Dragon,1,$41.52,-$6.75,$34.77,Physical Good
29/04/2024,13:44:25,None,Luffy,1,$32.30,-$5.25,$27.05,Physical Good
29/04/2024,13:44:25,Beverages,Water - Bottle,1,$2.73,$0.00,$2.73,Physical Good
29/04/2024,13:44:25,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
29/04/2024,13:44:25,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
29/04/2024,12:50:05,None,Imperfect,1,$22.73,$0.00,$22.73,Physical Good
28/04/2024,22:41:58,Bear Brick,Bear Brick - Heart Rainbow,1,$40.91,$0.00,$40.91,Physical Good
28/04/2024,21:57:56,Skull Panda,Skull Panda 4,1,$40.90,$0.00,$40.90,Physical Good
28/04/2024,21:57:56,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,21:57:19,None,Lion - Small,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,21:57:19,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,21:37:29,None,Noel Sheep,1,$50.00,$0.00,$50.00,Physical Good
28/04/2024,21:36:23,None,Lion - Small,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,21:36:23,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,21:24:26,None,Lava,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,21:24:26,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,21:10:16,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,21:10:16,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,20:59:14,Beverages,Soft Drink - Can,2,$5.45,$0.00,$5.45,Physical Good
28/04/2024,20:57:39,None,Rabbit - Happy Sleepy,1,$36.36,$0.00,$36.36,Physical Good
28/04/2024,20:57:39,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,20:57:39,None,Cinamonroll,1,$36.36,$0.00,$36.36,Physical Good
28/04/2024,20:57:39,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,20:55:43,None,Cinamonroll,1,$36.72,-$4.00,$32.72,Physical Good
28/04/2024,20:55:43,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,20:42:10,None,Astronaut,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,20:42:10,Kuromi,Kuromi - Clown,1,$40.91,$0.00,$40.91,Physical Good
28/04/2024,20:42:10,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,20:42:10,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,20:37:14,Couple,Couple - Tomato,1,$50.00,$0.00,$50.00,Physical Good
28/04/2024,20:05:54,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,19:38:11,None,Dino Baby,1,$36.73,-$4.00,$32.73,Physical Good
28/04/2024,19:38:11,Bear Brick,Bear Brick - OG,1,$41.32,-$4.50,$36.82,Physical Good
28/04/2024,19:38:11,None,Lion - Small,1,$32.13,-$3.50,$28.63,Physical Good
28/04/2024,19:38:11,Bear Brick,Bear - Open Mouth,1,$55.09,-$6.00,$49.09,Physical Good
28/04/2024,19:38:11,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,19:38:11,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,19:38:11,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,19:38:11,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,19:11:10,Piggy,Piggy Happy,1,$36.36,$0.00,$36.36,Physical Good
28/04/2024,19:11:10,None,Cinamonroll,1,$36.37,$0.00,$36.37,Physical Good
28/04/2024,19:03:30,None,Dino - Small,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,19:03:30,None,Angel - Small,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,18:22:09,None,Dino Baby,1,$36.36,$0.00,$36.36,Physical Good
28/04/2024,18:22:09,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,18:16:57,Couple,Couple - Tomato,1,$50.50,-$5.50,$45.00,Physical Good
28/04/2024,17:32:49,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,16:41:21,None,Astronaut,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,16:41:21,None,Lucky Cat Bowl 1,1,$45.45,$0.00,$45.45,Physical Good
28/04/2024,16:41:21,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,16:41:21,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,16:38:06,None,Astronaut,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,16:38:06,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,16:14:13,None,Dino - Disco,1,$40.91,$0.00,$40.91,Physical Good
28/04/2024,16:14:13,None,Lotso Bear - Balloon,1,$40.91,$0.00,$40.91,Physical Good
28/04/2024,16:14:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,16:14:13,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,16:07:13,Bear Brick,Bear - Open Mouth,1,$54.54,$0.00,$54.54,Physical Good
28/04/2024,16:07:13,None,Rabbit - Beanie 1,1,$40.91,$0.00,$40.91,Physical Good
28/04/2024,16:07:13,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,16:07:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,16:07:13,Beverages,Water - Bottle,1,$2.73,$0.00,$2.73,Physical Good
28/04/2024,15:59:48,None,Luffy,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,15:58:17,None,Luffy,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,15:57:18,None,Imperfect,1,$22.73,$0.00,$22.73,Physical Good
28/04/2024,15:57:18,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,15:57:18,Beverages,Water - Bottle,1,$2.73,$0.00,$2.73,Physical Good
28/04/2024,15:32:40,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,15:32:40,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,15:32:40,None,Ducky - Bag,1,$36.36,$0.00,$36.36,Physical Good
28/04/2024,15:32:40,None,Luffy,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,15:17:56,Skull Panda,Skull Panda 1,1,$40.90,$0.00,$40.90,Physical Good
28/04/2024,15:17:56,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,14:57:54,Skull Panda,Skull Panda 4,1,$40.90,$0.00,$40.90,Physical Good
28/04/2024,14:57:54,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,14:55:54,None,Rabbit - Beanie 1,1,$40.91,$0.00,$40.91,Physical Good
28/04/2024,14:55:54,Bear Brick,Bear - Open Mouth,1,$54.55,$0.00,$54.55,Physical Good
28/04/2024,14:55:54,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,14:55:54,Beverages,Soft Drink - Can,1,$2.73,$0.00,$2.73,Physical Good
28/04/2024,14:45:39,None,Rabbit - Ice Cream,1,$36.36,$0.00,$36.36,Physical Good
28/04/2024,14:45:20,Couple,Couple - Tomato,1,$50.00,$0.00,$50.00,Physical Good
28/04/2024,14:45:20,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,14:44:50,Piggy,Piggy Happy,1,$36.72,-$4.00,$32.72,Physical Good
28/04/2024,14:44:50,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,14:37:02,None,Angel - Small,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,14:36:23,None,Rabbit - Happy Sleepy,1,$36.36,$0.00,$36.36,Physical Good
28/04/2024,14:36:23,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,14:06:40,Skull Panda,Skull Panda 1,1,$40.91,$0.00,$40.91,Physical Good
28/04/2024,14:06:40,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,14:06:40,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,14:06:40,None,Baby Dragon,1,$40.91,$0.00,$40.91,Physical Good
28/04/2024,14:04:53,None,Dora,1,$36.36,$0.00,$36.36,Physical Good
28/04/2024,14:04:22,None,Dora,1,$36.36,$0.00,$36.36,Physical Good
28/04/2024,13:43:32,Skull Panda,Skull Panda 4,1,$40.90,$0.00,$40.90,Physical Good
28/04/2024,13:43:32,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,12:53:28,Kuromi,Kuromi - Evil Large,1,$40.91,$0.00,$40.91,Physical Good
28/04/2024,12:53:28,None,Lava,1,$31.82,$0.00,$31.82,Physical Good
28/04/2024,12:53:28,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
28/04/2024,12:53:28,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,12:36:02,None,Lucky Cat Bowl 1,1,$45.46,$0.00,$45.46,Physical Good
28/04/2024,12:36:02,None,Ducky - Bag,1,$36.36,$0.00,$36.36,Physical Good
28/04/2024,12:25:14,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,12:25:14,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
28/04/2024,12:25:14,None,Teddy With Tote,2,$72.72,$0.00,$72.72,Physical Good
28/04/2024,12:21:32,Kuromi,Kuromi - Clown,1,$41.31,-$4.50,$36.81,Physical Good
28/04/2024,12:21:32,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,21:46:48,None,Dora,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,21:46:48,Skull Panda,Skull Panda 4,1,$40.91,$0.00,$40.91,Physical Good
27/04/2024,21:46:48,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/04/2024,21:46:48,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,21:43:14,None,Lucky Cat Bowl 1,1,$45.45,$0.00,$45.45,Physical Good
27/04/2024,21:43:14,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,21:14:58,None,Apple Baby,1,$31.82,$0.00,$31.82,Physical Good
27/04/2024,21:14:58,None,Astronaut,1,$31.82,$0.00,$31.82,Physical Good
27/04/2024,21:14:58,Piggy,Cat - Piggy,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,20:27:32,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,20:26:52,None,Ducky - Bag,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,20:08:20,None,Lotso Bear - Balloon,1,$40.90,$0.00,$40.90,Physical Good
27/04/2024,20:08:20,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,19:35:52,None,Pooh The Pot,1,$22.73,$0.00,$22.73,Physical Good
27/04/2024,19:35:17,Skull Panda,Skull Panda 6,1,$41.93,-$11.25,$30.68,Physical Good
27/04/2024,19:35:17,None,Dino - Disco,1,$41.93,-$11.25,$30.68,Physical Good
27/04/2024,19:35:17,None,Gloss Varnish,1,$4.66,-$1.25,$3.41,Service
27/04/2024,19:35:17,None,Gloss Varnish,1,$4.66,-$1.25,$3.41,Service
27/04/2024,18:47:19,Kuromi,Kuromi - Clown,1,$40.90,$0.00,$40.90,Physical Good
27/04/2024,18:47:19,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,18:04:15,Couple,Couple - Cat,1,$50.00,$0.00,$50.00,Physical Good
27/04/2024,18:04:15,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,17:43:16,None,Luffy,1,$31.82,$0.00,$31.82,Physical Good
27/04/2024,17:43:16,Skull Panda,Skull Panda 3,1,$40.91,$0.00,$40.91,Physical Good
27/04/2024,17:43:16,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/04/2024,17:43:16,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,17:39:04,None,Damaged Item,1,$22.73,$0.00,$22.73,Physical Good
27/04/2024,17:36:26,None,Dino Baby,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,17:36:26,Bear Brick,Bear Brick - Rabbit,1,$40.91,$0.00,$40.91,Physical Good
27/04/2024,17:36:26,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/04/2024,17:36:26,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,17:25:13,Couple,Couple - Avo Duck,1,$50.00,$0.00,$50.00,Physical Good
27/04/2024,17:24:39,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/04/2024,17:24:39,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,17:21:20,None,Dino - Small,1,$31.82,$0.00,$31.82,Physical Good
27/04/2024,17:19:38,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,17:17:41,Bear Brick,Bear Brick - Heart,1,$40.91,$0.00,$40.91,Physical Good
27/04/2024,17:09:05,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,16:57:41,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,16:19:43,None,Damaged Item,1,$22.73,$0.00,$22.73,Physical Good
27/04/2024,16:16:08,Skull Panda,Skull Panda 3,1,$41.32,-$4.50,$36.82,Physical Good
27/04/2024,16:16:08,None,Baby Dragon,1,$41.32,-$4.50,$36.82,Physical Good
27/04/2024,16:16:08,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/04/2024,16:16:08,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,16:06:08,None,Gloss Varnish,-1,-$4.54,$0.00,-$4.54,Service
27/04/2024,16:06:08,None,Imperfect,-1,-$22.73,$0.00,-$22.73,Physical Good
27/04/2024,16:05:03,Skull Panda,Skull Panda 3,1,$40.91,$0.00,$40.91,Physical Good
27/04/2024,16:05:03,None,Stitch - Dragon Hat,1,$40.91,$0.00,$40.91,Physical Good
27/04/2024,16:03:01,Bear Brick,Bear Brick - Rainbow,1,$41.31,-$4.50,$36.81,Physical Good
27/04/2024,16:03:01,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,15:50:03,None,Lucky Cat Bowl 1,1,$45.45,$0.00,$45.45,Physical Good
27/04/2024,15:50:03,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,15:49:38,Kuromi,Kuromi - Dragon,1,$40.90,$0.00,$40.90,Physical Good
27/04/2024,15:49:38,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,15:44:42,None,Imperfect,1,$22.73,$0.00,$22.73,Physical Good
27/04/2024,15:44:42,Skull Panda,Skull Panda 3,1,$40.91,$0.00,$40.91,Physical Good
27/04/2024,15:44:42,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/04/2024,15:44:42,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,15:43:40,None,Apple Baby,1,$31.82,$0.00,$31.82,Physical Good
27/04/2024,15:25:14,None,Drink - Banana Milk,1,$3.41,$0.00,$3.41,Physical Good
27/04/2024,15:12:38,Couple,Couple - Tomato,1,$50.00,$0.00,$50.00,Physical Good
27/04/2024,15:06:22,Skull Panda,Skull Panda 5,1,$40.91,$0.00,$40.91,Physical Good
27/04/2024,14:31:11,None,Pot Lady Small - 1,1,$40.91,$0.00,$40.91,Physical Good
27/04/2024,14:31:11,Bear Brick,Bear - Open Mouth,1,$54.54,$0.00,$54.54,Physical Good
27/04/2024,14:31:11,None,Astronaut,1,$31.82,$0.00,$31.82,Physical Good
27/04/2024,14:25:26,Skull Panda,Skull Panda 4,1,$40.91,$0.00,$40.91,Physical Good
27/04/2024,14:25:26,None,Cinamonroll,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,14:25:26,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Service
27/04/2024,14:25:26,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,14:06:04,None,Ducky - Star,1,$40.90,$0.00,$40.90,Physical Good
27/04/2024,14:06:04,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,14:05:31,None,Ducky - Star,1,$40.90,$0.00,$40.90,Physical Good
27/04/2024,14:05:31,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,14:05:02,None,Lucky Cat Bowl 1,1,$45.45,$0.00,$45.45,Physical Good
27/04/2024,14:05:02,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,14:04:08,None,Angel - Small,1,$31.82,$0.00,$31.82,Physical Good
27/04/2024,14:02:08,None,Dora,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,14:02:08,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,13:50:13,None,Cinamonroll,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,13:42:44,None,Cat Lady - Bottle,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,13:42:44,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,13:38:30,None,Doremon ,1,$32.13,-$3.50,$28.63,Physical Good
27/04/2024,13:38:30,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,13:32:31,None,Astronaut,1,$31.82,$0.00,$31.82,Physical Good
27/04/2024,13:29:10,None,Rabbit - Happy Sleepy,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,13:28:17,None,Cinamonroll,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,13:28:17,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,13:27:49,None,Rabbit - Happy Sleepy,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,13:27:49,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,13:21:05,Couple,Couple - Avo Duck,1,$50.00,$0.00,$50.00,Physical Good
27/04/2024,13:21:05,Beverages,Energy Drink - Red Bull,1,$4.55,$0.00,$4.55,Physical Good
27/04/2024,13:20:06,None,Rabbit - Strawberry Bag,1,$31.82,$0.00,$31.82,Physical Good
27/04/2024,13:14:31,None,Dino - Disco,1,$40.91,$0.00,$40.91,Physical Good
27/04/2024,13:10:44,None,Rabbit - Fish,1,$31.82,$0.00,$31.82,Physical Good
27/04/2024,13:10:12,None,Cat Lady - Bottle,1,$36.36,$0.00,$36.36,Physical Good
27/04/2024,13:10:12,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Service
27/04/2024,13:09:10,None,Rabbit - Strawberry Bag,1,$31.82,$0.00,$31.82,Physical Good
